cord_uid,display_name,title,license,publish_time,journal,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
emnln2ix,Shiou-Wen Lu,Establishing a nationwide emergency department-based syndromic surveillance system for better public health responses in Taiwan,cc-by,2008-01-18,BMC Public Health,389.94876,1,75,Centers for Disease Control and Prevention,Psychology,Centers for Disease Control and Prevention,142231.95,US,government,3755964,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
emnln2ix,Jr-How Chou,Establishing a nationwide emergency department-based syndromic surveillance system for better public health responses in Taiwan,cc-by,2008-01-18,BMC Public Health,445.93097,1,75,Centers for Disease Control and Prevention,Psychology,Centers for Disease Control and Prevention,142231.95,US,government,3755964,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
emnln2ix,Chan-Hsien Chiu,Establishing a nationwide emergency department-based syndromic surveillance system for better public health responses in Taiwan,cc-by,2008-01-18,BMC Public Health,414.94373,2,78,Centers for Disease Control and Prevention,Medicine,Centers for Disease Control and Prevention,142231.95,US,government,3755964,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
fite9vs8,Tugrul Erbaydar,Avian influenza outbreak in Turkey through health personnel's views: a qualitative study,cc-by,2007-11-15,BMC Public Health,566.6153,4,96,Marmara University,Political science,Marmara University,33250.832,TR,education,579933,Biology,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
emnln2ix,Tsung-Shu Joseph Wu,Establishing a nationwide emergency department-based syndromic surveillance system for better public health responses in Taiwan,cc-by,2008-01-18,BMC Public Health,786.0237,28,289,Mzuzu University,Medicine,Mzuzu University,3932.163,MW,education,6667,Biology,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
emnln2ix,Jiunn-Shyan Julian Wu,Establishing a nationwide emergency department-based syndromic surveillance system for better public health responses in Taiwan,cc-by,2008-01-18,BMC Public Health,1049.4083,2,312,Ministry of Public Health,Psychology,Ministry of Public Health,17683.709,TH,government,165785,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
emnln2ix,Ih-Jen Su,Establishing a nationwide emergency department-based syndromic surveillance system for better public health responses in Taiwan,cc-by,2008-01-18,BMC Public Health,5446.327,379,12303,Southern Taiwan University of Science and Technology,Biology,Southern Taiwan University of Science and Technology,18396.422,TW,education,95199,Physics,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
emnln2ix,Chwan-Chuen King,Establishing a nationwide emergency department-based syndromic surveillance system for better public health responses in Taiwan,cc-by,2008-01-18,BMC Public Health,3889.992,143,4479,National Taiwan University,Medicine,National Taiwan University,112494.97,TW,education,7173779,Biology,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
m9ni2883,Mark EJ Woolhouse,Rapid detection of pandemic influenza in the presence of seasonal influenza,cc-by,2010-11-24,BMC Public Health,,1,0,University of Edinburgh,Transmission (telecommunications),University of Edinburgh,126843.445,GB,education,10369455,Biology,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
m9ni2883,Nicholas J Savill,Rapid detection of pandemic influenza in the presence of seasonal influenza,cc-by,2010-11-24,BMC Public Health,2054.902,74,2190,University of Edinburgh,Biology,University of Edinburgh,126843.445,GB,education,10369455,Biology,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
ujbclp35,Marsha Taylor,"Gatekeepers of health: A qualitative assessment of child care centre staff's perspectives, practices and challenges to enteric illness prevention and management in child care centres",cc-by,2008-06-13,BMC Public Health,705.32886,22,342,BC Centre for Disease Control,Medicine,BC Centre for Disease Control,25107.713,CA,healthcare,124697,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
ujbclp35,Andrea Ellis,"Gatekeepers of health: A qualitative assessment of child care centre staff's perspectives, practices and challenges to enteric illness prevention and management in child care centres",cc-by,2008-06-13,BMC Public Health,1060.1545,14,1030,Public Health Agency of Canada,Medicine,Public Health Agency of Canada,38288.707,CA,government,454701,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
wrru98zg,Margot Mütsch,"A cross-sectional survey to evaluate knowledge, attitudes and practices (KAP) regarding seasonal influenza vaccination among European travellers to resource-limited destinations",cc-by,2010-07-07,BMC Public Health,2174.2397,53,1445,University of Zurich,Medicine,University of Zurich,123227.99,CH,education,9707040,Biology,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
seass3p0,Xingming Li,"An analysis of hospital preparedness capacity for public health emergency in four regions of China: Beijing, Shandong, Guangxi, and Hainan",cc-by,2008-09-20,BMC Public Health,454.12546,5,156,Central South University,Medicine,Central South University,78699.73,CN,education,3810554,Chemistry,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
seass3p0,Hui Zhang,"An analysis of hospital preparedness capacity for public health emergency in four regions of China: Beijing, Shandong, Guangxi, and Hainan",cc-by,2008-09-20,BMC Public Health,4214.805,1553,29990,ShanghaiTech University,Physics,ShanghaiTech University,33289.414,CN,education,477837,Chemistry,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
gcjgfasj,Melanie R Taylor,Factors influencing psychological distress during a disease epidemic: Data from Australia's first outbreak of equine influenza,cc-by,2008-10-03,BMC Public Health,1284.9355,95,1279,Bushfire and Natural Hazards CRC,Medicine,Bushfire and Natural Hazards CRC,9822.439,AU,nonprofit,9621,Geography,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
gcjgfasj,Kingsley E Agho,Factors influencing psychological distress during a disease epidemic: Data from Australia's first outbreak of equine influenza,cc-by,2008-10-03,BMC Public Health,3639.288,257,4808,Western Sydney University,Medicine,Western Sydney University,52999.99,AU,education,1077907,Biology,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
gcjgfasj,Beverley Raphael,Factors influencing psychological distress during a disease epidemic: Data from Australia's first outbreak of equine influenza,cc-by,2008-10-03,BMC Public Health,3802.517,296,8165,Canberra Hospital,Psychology,Canberra Hospital,16117.596,AU,healthcare,126797,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
dognow0r,Chi-Ho Chan,Excess healthcare burden during 1918-1920 influenza pandemic in Taiwan: implications for post-pandemic preparedness,cc-by,2011-01-17,BMC Public Health,1225.095,46,928,University of Surrey,Computer science,University of Surrey,59521.77,GB,education,2103660,Physics,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
wrru98zg,Thomas D Szucs,"A cross-sectional survey to evaluate knowledge, attitudes and practices (KAP) regarding seasonal influenza vaccination among European travellers to resource-limited destinations",cc-by,2010-07-07,BMC Public Health,2551.4182,231,4024,University of Basel,Medicine,University of Basel,88345.64,CH,education,5061921,Biology,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
dognow0r,Ying-Hen Hsieh,Excess healthcare burden during 1918-1920 influenza pandemic in Taiwan: implications for post-pandemic preparedness,cc-by,2011-01-17,BMC Public Health,2052.8584,87,1805,China Medical University,Biology,China Medical University,35853.33,CN,education,1007196,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
dognow0r,Ying-Hen Hsieh,Excess healthcare burden during 1918-1920 influenza pandemic in Taiwan: implications for post-pandemic preparedness,cc-by,2011-01-17,BMC Public Health,2052.8584,87,1805,China Medical University,Biology,China Medical University,35853.33,CN,education,1007196,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
dognow0r,Ying-Hen Hsieh,Excess healthcare burden during 1918-1920 influenza pandemic in Taiwan: implications for post-pandemic preparedness,cc-by,2011-01-17,BMC Public Health,2052.8584,87,1805,China Medical University,Biology,China Medical University,35853.33,CN,education,1007196,Medicine,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
m9ni2883,Brajendra K Singh,Rapid detection of pandemic influenza in the presence of seasonal influenza,cc-by,2010-11-24,BMC Public Health,1347.8813,37,895,University of Notre Dame,Biology,University of Notre Dame,131769.39,US,education,4769549,Physics,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
m9ni2883,Chris Robertson,Rapid detection of pandemic influenza in the presence of seasonal influenza,cc-by,2010-11-24,BMC Public Health,4636.196,471,17946,University of Strathclyde,Medicine,University of Strathclyde,59978.004,GB,education,1744737,Physics,['1471-2458'],BMC Public Health,BioMed Central,43557.477,516088,Medicine
byp2eqhd,C Hetru,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,253.16203,1,36,Unknown,Ecology,,,,,,,,,,,,
byp2eqhd,D Hultmark,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,271.16373,1,44,Unknown,Immune system,,,,,,,,,,,,
byp2eqhd,J D Evans,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,,,,,,,,,,,,,,,,,
byp2eqhd,H Jiang,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,,,,,,,,,,,,,,,,,
byp2eqhd,M Kanost,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,,,,,,,,,,,,,,,,,
byp2eqhd,G J Thompson,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,,,,,,,,,,,,,,,,,
byp2eqhd,J-L Imler,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,1079.738,1,770,French National Centre for Scientific Research,Immune system,French National Centre for Scientific Research,154622.9,FR,government,6452489,Physics,,,,,,
byp2eqhd,K Aronstein,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,455.92337,1,131,Walter Reed Army Institute of Research,Monophyly,Walter Reed Army Institute of Research,87604.266,US,government,1358358,Medicine,,,,,,
byp2eqhd,Y P Chen,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,703.4773,2,704,University of Delaware,Spin polarization,University of Delaware,73257.65,US,education,3679673,Physics,,,,,,
byp2eqhd,Z Zou,Immune pathways and defence mechanisms in honey bees Apis mellifera,no-cc,2006-10-01,Insect Mol Biol,1126.7657,5,1352,Princeton University,Physics,Princeton University,148652.06,US,education,14550359,Physics,,,,,,
397hp1yt,Oswaldo G Cruz,Epigrass: a tool to study disease spread in complex networks,cc-by,2008-02-26,Source Code Biol Med,,1,0,Unknown,Psychology,,,,,,,,,,,,
397hp1yt,Oswaldo G Cruz,Epigrass: a tool to study disease spread in complex networks,cc-by,2008-02-26,Source Code Biol Med,,1,0,Unknown,Psychology,,,,,,,,,,,,
397hp1yt,Flávio C Coelho,Epigrass: a tool to study disease spread in complex networks,cc-by,2008-02-26,Source Code Biol Med,,,,,,,,,,,,,,,,,
397hp1yt,Cláudia T Codeço,Epigrass: a tool to study disease spread in complex networks,cc-by,2008-02-26,Source Code Biol Med,,,,,,,,,,,,,,,,,
gnnd0zmo,Eija-Riitta Hämäläinen,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,1256.4801,1,393,Unknown,Recombinant DNA,,,,,,,,,,,,
m71xkuo9,Yasuyoshi Mori,Sequence specific visual detection of LAMP reactions by addition of cationic polymers,cc-by,2006-01-10,BMC Biotechnol,2687.377,19,3652,Eiken Chemical,Biology,Eiken Chemical,13213.97,JP,company,43745,Biology,,,,,,
m71xkuo9,Tsuyoshi Hirano,Sequence specific visual detection of LAMP reactions by addition of cationic polymers,cc-by,2006-01-10,BMC Biotechnol,529.20166,1,160,Eiken Chemical,Amplicon,Eiken Chemical,13213.97,JP,company,43745,Biology,,,,,,
m71xkuo9,Tsugunori Notomi,Sequence specific visual detection of LAMP reactions by addition of cationic polymers,cc-by,2006-01-10,BMC Biotechnol,5247.9473,46,7559,Eiken Chemical,Biology,Eiken Chemical,13213.97,JP,company,43745,Biology,,,,,,
gnnd0zmo,Peter Neubauer,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,2535.5889,392,5071,Technical University of Berlin,Biology,Technical University of Berlin,80671.08,DE,education,2920949,Physics,,,,,,
gnnd0zmo,Mirja Krause,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,3259.2136,17,5058,Monash University,Biochemistry,Monash University,108696.34,AU,education,7779680,Biology,,,,,,
gnnd0zmo,Maria Ruottinen,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,643.67224,8,201,University of Oulu,Chemistry,University of Oulu,70944.375,FI,education,2657518,Biology,,,,,,
gnnd0zmo,Monika Bollok,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,1221.2098,19,569,University of Oulu,Biology,University of Oulu,70944.375,FI,education,2657518,Biology,,,,,,
gnnd0zmo,Antti Vasala,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,1214.323,28,498,University of Oulu,Chemistry,University of Oulu,70944.375,FI,education,2657518,Biology,,,,,,
gnnd0zmo,Martin Kögler,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,530.05615,12,168,VTT Technical Research Centre of Finland,Physics,VTT Technical Research Centre of Finland,78156.016,FI,nonprofit,1005469,Engineering,,,,,,
gnnd0zmo,Antje Neubauer,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,777.68207,26,299,Etelä-Karjalan sosiaali ja terveyspiiri,Chemistry,,,,,,,,,,,,
gnnd0zmo,Johanna Myllyharju,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,4219.213,161,6595,Matrix Research,Biology,,,,,,,,,,,,
rl7sdzd7,David Lee,Detection of genetically modified organisms (GMOs) using isothermal amplification of target DNA sequences,cc-by,2009-02-02,BMC Biotechnol,2168.7783,391,8802,"University of Nevada, Las Vegas",Biology,,,,,,,,,,,,
rl7sdzd7,Maurizio La Mura,Detection of genetically modified organisms (GMOs) using isothermal amplification of target DNA sequences,cc-by,2009-02-02,BMC Biotechnol,1034.9963,7,421,DNA Electronics,Biology,DNA Electronics,4364.5234,GB,company,6288,Physics,,,,,,
rl7sdzd7,Theo R Allnutt,Detection of genetically modified organisms (GMOs) using isothermal amplification of target DNA sequences,cc-by,2009-02-02,BMC Biotechnol,1358.7926,20,761,Walter and Eliza Hall Institute of Medical Research,Biology,Walter and Eliza Hall Institute of Medical Research,132389.08,AU,nonprofit,2698956,Biology,,,,,,
rl7sdzd7,Wayne Powell,Detection of genetically modified organisms (GMOs) using isothermal amplification of target DNA sequences,cc-by,2009-02-02,BMC Biotechnol,4671.077,323,15811,Scotland's Rural College,Biology,,,,,,,,,,,,
33mqfj2t,N Amino,Quantitative measurement of thyroglobulin mRNA in peripheral blood of patients after total thyroidectomy,no-cc,2001-07-16,Br J Cancer,291.55542,1,58,Unknown,Psychology,,,,,,,,,,,,
3qxun84i,H Jiang,Diagnosis and management of drug-associated interstitial lung disease,no-cc,2004-08-31,Br J Cancer,,,,,,,,,,,,,,,,,
ucn7t3sg,G A Doherty,Regulation of the apoptosis-inducing kinase DRAK2 by cyclooxygenase-2 in colorectal cancer,no-cc,2009-07-28,Br J Cancer,,,,,,,,,,,,,,,,,
ucn7t3sg,S M Byrne,Regulation of the apoptosis-inducing kinase DRAK2 by cyclooxygenase-2 in colorectal cancer,no-cc,2009-07-28,Br J Cancer,,,,,,,,,,,,,,,,,
ucn7t3sg,S C Austin,Regulation of the apoptosis-inducing kinase DRAK2 by cyclooxygenase-2 in colorectal cancer,no-cc,2009-07-28,Br J Cancer,,,,,,,,,,,,,,,,,
ucn7t3sg,G M Scully,Regulation of the apoptosis-inducing kinase DRAK2 by cyclooxygenase-2 in colorectal cancer,no-cc,2009-07-28,Br J Cancer,,,,,,,,,,,,,,,,,
ucn7t3sg,D M Sadlier,Regulation of the apoptosis-inducing kinase DRAK2 by cyclooxygenase-2 in colorectal cancer,no-cc,2009-07-28,Br J Cancer,,,,,,,,,,,,,,,,,
ucn7t3sg,D J Fitzgerald,Regulation of the apoptosis-inducing kinase DRAK2 by cyclooxygenase-2 in colorectal cancer,no-cc,2009-07-28,Br J Cancer,,,,,,,,,,,,,,,,,
3qxun84i,A Gemma,Diagnosis and management of drug-associated interstitial lung disease,no-cc,2004-08-31,Br J Cancer,,,,,,,,,,,,,,,,,
33mqfj2t,T Takano,Quantitative measurement of thyroglobulin mRNA in peripheral blood of patients after total thyroidectomy,no-cc,2001-07-16,Br J Cancer,1720.6858,154,2958,Osaka City University,Physics,Osaka City University,65673.7,JP,education,2060154,Biology,,,,,,
33mqfj2t,A Miyauchi,Quantitative measurement of thyroglobulin mRNA in peripheral blood of patients after total thyroidectomy,no-cc,2001-07-16,Br J Cancer,414.5104,1,175,Kuma Hospital,Geometry,Kuma Hospital,16067.627,JP,healthcare,107118,Medicine,,,,,,
33mqfj2t,H Yoshida,Quantitative measurement of thyroglobulin mRNA in peripheral blood of patients after total thyroidectomy,no-cc,2001-07-16,Br J Cancer,3673.768,3,18530,Naruto University of Education,Computer science,Naruto University of Education,20709.197,JP,education,144235,Biology,,,,,,
33mqfj2t,Y Hasegawa,Quantitative measurement of thyroglobulin mRNA in peripheral blood of patients after total thyroidectomy,no-cc,2001-07-16,Br J Cancer,877.53094,13,797,Chiba University,Physics,Chiba University,66199.375,JP,education,3275392,Biology,,,,,,
33mqfj2t,K Kuma,Quantitative measurement of thyroglobulin mRNA in peripheral blood of patients after total thyroidectomy,no-cc,2001-07-16,Br J Cancer,422.0604,7,136,Osaka Medical College,Genetics,Osaka Medical College,30188.703,JP,education,477850,Medicine,,,,,,
ucn7t3sg,T G Neilan,Regulation of the apoptosis-inducing kinase DRAK2 by cyclooxygenase-2 in colorectal cancer,no-cc,2009-07-28,Br J Cancer,169.14197,1,17,Beaumont Hospital,Genetics,Beaumont Hospital,23965.855,IE,healthcare,321626,Medicine,,,,,,
ucn7t3sg,E W Kay,Regulation of the apoptosis-inducing kinase DRAK2 by cyclooxygenase-2 in colorectal cancer,no-cc,2009-07-28,Br J Cancer,203.04604,1,41,Argonne National Laboratory,Ecology,Argonne National Laboratory,168398.14,US,facility,7047037,Physics,,,,,,
ucn7t3sg,F E Murray,Regulation of the apoptosis-inducing kinase DRAK2 by cyclooxygenase-2 in colorectal cancer,no-cc,2009-07-28,Br J Cancer,922.2618,32,914,Ninewells Hospital,Medicine,Ninewells Hospital,51759.2,GB,healthcare,1111563,Medicine,,,,,,
3qxun84i,N L Müller,Diagnosis and management of drug-associated interstitial lung disease,no-cc,2004-08-31,Br J Cancer,474.59573,2,251,Vancouver General Hospital,Radiography,Vancouver General Hospital,33001.0,CA,healthcare,394201,Medicine,,,,,,
3qxun84i,D A White,Diagnosis and management of drug-associated interstitial lung disease,no-cc,2004-08-31,Br J Cancer,1138.6832,28,1685,Edith Cowan University,Ecology,Edith Cowan University,55875.918,AU,education,575711,Biology,,,,,,
5blxgsfi,Mark EJ Woolhouse,Temporal trends in the discovery of human viruses,cc-by,2008-05-27,Proc Biol Sci,74.529396,1,2,Unknown,Genetics,,,,,,,,,,,,
5blxgsfi,Eleanor Gaunt,Temporal trends in the discovery of human viruses,cc-by,2008-05-27,Proc Biol Sci,,,,,,,,,,,,,,,,,
5blxgsfi,Nick Savill,Temporal trends in the discovery of human viruses,cc-by,2008-05-27,Proc Biol Sci,,,,,,,,,,,,,,,,,
5blxgsfi,Richard Howey,Temporal trends in the discovery of human viruses,cc-by,2008-05-27,Proc Biol Sci,1246.3746,37,886,Newcastle University,Biology,Newcastle University,94683.21,GB,education,5794805,Biology,,,,,,
5blxgsfi,Mark EJ Woolhouse,Temporal trends in the discovery of human viruses,cc-by,2008-05-27,Proc Biol Sci,,1,0,University of Edinburgh,Transmission (telecommunications),University of Edinburgh,126843.445,GB,education,10369455,Biology,,,,,,
5blxgsfi,Liam Reilly,Temporal trends in the discovery of human viruses,cc-by,2008-05-27,Proc Biol Sci,549.68414,4,162,Institute of Tropical Medicine Antwerp,Genetics,Institute of Tropical Medicine Antwerp,45579.44,BE,nonprofit,500907,Medicine,,,,,,
5blxgsfi,Margo Chase-Topping,Temporal trends in the discovery of human viruses,cc-by,2008-05-27,Proc Biol Sci,3403.509,86,3279,Roslin Institute,Medicine,Roslin Institute,32336.885,GB,facility,492019,Biology,,,,,,
r3c1b8bn,Antonio Jareño,Intrapulmonary administration of recombinant activated factor VII in diffuse alveolar haemorrhage: a report of two case stories,cc-by,2008-09-12,Cases J,429.66684,1,99,Unknown,Psychology,,,,,,,,,,,,
67oorg1b,Indumathy Varadarajan,Community acquired methicillin-resistant Staphylococcus aureus pneumonia leading to rhabdomyolysis: a case report,cc-by,2010-02-14,Cases J,177.67606,1,10,Unknown,Chimeric antigen receptor,,,,,,,,,,,,
r3c1b8bn,Ángel Estella,Intrapulmonary administration of recombinant activated factor VII in diffuse alveolar haemorrhage: a report of two case stories,cc-by,2008-09-12,Cases J,,,,,,,,,,,,,,,,,
r3c1b8bn,Luis Perez-Bello Fontaiña,Intrapulmonary administration of recombinant activated factor VII in diffuse alveolar haemorrhage: a report of two case stories,cc-by,2008-09-12,Cases J,,,,,,,,,,,,,,,,,
etjqaovc,Soledad González,Multiorgan failure due to hemophagocytic syndrome: A case report,cc-by,2008-10-03,Cases J,,,,,,,,,,,,,,,,,
67oorg1b,Poorani Nallam Goundan,Community acquired methicillin-resistant Staphylococcus aureus pneumonia leading to rhabdomyolysis: a case report,cc-by,2010-02-14,Cases J,,,,,,,,,,,,,,,,,
etjqaovc,Juan Mayordomo-Colunga,Multiorgan failure due to hemophagocytic syndrome: A case report,cc-by,2008-10-03,Cases J,1460.5599,55,644,Instituto de Salud Carlos III,Medicine,Instituto de Salud Carlos III,108432.79,ES,nonprofit,1682927,Medicine,,,,,,
etjqaovc,Corsino Rey,Multiorgan failure due to hemophagocytic syndrome: A case report,cc-by,2008-10-03,Cases J,1784.7363,122,1358,University of Oviedo,Medicine,University of Oviedo,69803.46,ES,education,2119087,Biology,,,,,,
etjqaovc,Andrés Concha,Multiorgan failure due to hemophagocytic syndrome: A case report,cc-by,2008-10-03,Cases J,1185.4241,30,878,Instituto de Investigación Sanitaria del Principado de Asturias,Medicine,,,,,,,,,,,,
b1h8hweh,Ioannis Kokkonouzis,Multiple lung abscesses due to acinetobacter infection: a case report,cc-by,2009-12-18,Cases J,363.3022,7,44,Hellenic Air Force,Medicine,Hellenic Air Force,9787.502,GR,government,20370,Medicine,,,,,,
b1h8hweh,Nikolaos Saridis,Multiple lung abscesses due to acinetobacter infection: a case report,cc-by,2009-12-18,Cases J,168.83751,2,11,Hellenic Air Force,Linguistics,Hellenic Air Force,9787.502,GR,government,20370,Medicine,,,,,,
b1h8hweh,Vasilios Skoufaras,Multiple lung abscesses due to acinetobacter infection: a case report,cc-by,2009-12-18,Cases J,202.02731,2,11,Hellenic Air Force,Linguistics,Hellenic Air Force,9787.502,GR,government,20370,Medicine,,,,,,
b1h8hweh,Ioannis Christou,Multiple lung abscesses due to acinetobacter infection: a case report,cc-by,2009-12-18,Cases J,1409.1984,13,944,The University of Texas Health Science Center at Houston,Medicine,The University of Texas Health Science Center at Houston,143905.56,US,education,4044903,Medicine,,,,,,
b1h8hweh,Ioannis Athanasopoulos,Multiple lung abscesses due to acinetobacter infection: a case report,cc-by,2009-12-18,Cases J,1000.533,22,426,University of Crete,Mathematics,University of Crete,48621.543,GR,education,1248239,Biology,,,,,,
67oorg1b,Anurag Mehrotra,Community acquired methicillin-resistant Staphylococcus aureus pneumonia leading to rhabdomyolysis: a case report,cc-by,2010-02-14,Cases J,317.85065,1,47,Manipal Academy of Higher Education,Nociception,Manipal Academy of Higher Education,30203.334,IN,education,207646,Medicine,,,,,,
67oorg1b,Deepa Mani,Community acquired methicillin-resistant Staphylococcus aureus pneumonia leading to rhabdomyolysis: a case report,cc-by,2010-02-14,Cases J,1025.7091,55,563,Indian School of Business,Business,Indian School of Business,7801.834,IN,education,22682,Economics,,,,,,
e1sfuv1n,Ralph Steven Baric,SARS-CoV: Lessons for global health,bronze-oa,2008-04-01,Virus Research,100.872375,1,4,Unknown,Ex vivo,,,,,,,"['1872-7492', '0168-1702']",Virus Research,Elsevier BV,21738.332,198073,Biology
9mma6rva,E M Gadd,Science into policy: preparing for pandemic influenza,cc-by-nc,2008-07-04,J Public Health (Oxf),353.6998,1,96,Unknown,Psychology,,,,,,,,,,,,
9mma6rva,L M Davies,Science into policy: preparing for pandemic influenza,cc-by-nc,2008-07-04,J Public Health (Oxf),,,,,,,,,,,,,,,,,
9mma6rva,S C Costigan,Science into policy: preparing for pandemic influenza,cc-by-nc,2008-07-04,J Public Health (Oxf),343.76016,2,84,Imperial College London,Crystallography,Imperial College London,255507.38,GB,education,19581438,Biology,,,,,,
9mma6rva,D R Harper,Science into policy: preparing for pandemic influenza,cc-by-nc,2008-07-04,J Public Health (Oxf),1199.2742,23,1432,Aberdeen Royal Infirmary,Medicine,Aberdeen Royal Infirmary,36786.598,GB,healthcare,257918,Medicine,,,,,,
cpu38ryy,John Wiggins,Malignant mesothelioma,cc-by,2008-12-19,Orphanet J Rare Dis,691.8118,3,400,Unknown,Medicine,,,,,,,,,,,,
bufbjdmw,Nadia Nathan,Interstitial lung diseases in children,cc-by,2010-08-20,Orphanet J Rare Dis,1470.5068,125,1633,Inserm,Medicine,Inserm,156690.05,FR,government,13273712,Medicine,,,,,,
cpu38ryy,Robert J Parker,Malignant mesothelioma,cc-by,2008-12-19,Orphanet J Rare Dis,1649.0591,243,2698,University of Leicester,Environmental science,University of Leicester,79699.94,GB,education,3827529,Biology,,,,,,
cpu38ryy,Alastair J Moore,Malignant mesothelioma,cc-by,2008-12-19,Orphanet J Rare Dis,1098.0903,8,800,Royal Brompton Hospital,Medicine,Royal Brompton Hospital,51374.89,GB,healthcare,767748,Medicine,,,,,,
bufbjdmw,Annick Clement,Interstitial lung diseases in children,cc-by,2010-08-20,Orphanet J Rare Dis,3562.9355,350,7305,Hôpital Armand-Trousseau,Medicine,,,,,,,,,,,,
bufbjdmw,Ralph Epaud,Interstitial lung diseases in children,cc-by,2010-08-20,Orphanet J Rare Dis,2276.8506,180,2205,Hôpital Intercommunal de Créteil,Medicine,,,,,,,,,,,,
bufbjdmw,Brigitte Fauroux,Interstitial lung diseases in children,cc-by,2010-08-20,Orphanet J Rare Dis,3818.49,375,5943,Hôpital Necker-Enfants Malades,Medicine,,,,,,,,,,,,
bufbjdmw,Harriet Corvol,Interstitial lung diseases in children,cc-by,2010-08-20,Orphanet J Rare Dis,2663.8528,187,2869,Centre de Recherche Saint-Antoine,Medicine,,,,,,,,,,,,
yp1s77ez,Andy Dobson,Transmission Dynamics and Prospects for the Elimination of Canine Rabies,cc-by,2009-03-10,PLoS Biol,149.71397,1,13,Unknown,Public administration,,,,,,,,,,,,
