cord_uid,display_name,title,license,publish_time,full,relevance_score,works_count,cited_by_count,last_known_institution,research_field,institution_name,institution_relevance_score,country_code,type,institution_cited_by_count,institution_main_research_field,issn,journal_display_name,journal_publisher,journal_relevance_score,journal_cited_count,main_research_field
9mma6rva,S C Costigan,Science into policy: preparing for pandemic influenza,cc-by-nc,2008-07-04,J Public Health (Oxf),333.7132,2,84,Imperial College London,Crystallography,Imperial College London,260436.5,GB,education,19848443,Biology,,,,,,
akvhi38e,Isaac CH Fung,Chinese journals: a guide for epidemiologists,cc-by,2008-09-30,Emerg Themes Epidemiol,,,,,,,,,,,,,,,,,
rl7sdzd7,David Lee,Detection of genetically modified organisms (GMOs) using isothermal amplification of target DNA sequences,cc-by,2009-02-02,BMC Biotechnol,,,,,,,,,,,,,,,,,
m71xkuo9,Tsuyoshi Hirano,Sequence specific visual detection of LAMP reactions by addition of cationic polymers,cc-by,2006-01-10,BMC Biotechnol,550.2998,7,166,Unknown,Mathematics,,,,,,,,,,,,
m71xkuo9,Yasuyoshi Mori,Sequence specific visual detection of LAMP reactions by addition of cationic polymers,cc-by,2006-01-10,BMC Biotechnol,2789.2158,32,3899,Eiken Chemical,Biology,Eiken Chemical,13402.489,JP,company,44351,Biology,,,,,,
m71xkuo9,Tsugunori Notomi,Sequence specific visual detection of LAMP reactions by addition of cationic polymers,cc-by,2006-01-10,BMC Biotechnol,5393.566,59,8160,Eiken Chemical,Biology,Eiken Chemical,13402.489,JP,company,44351,Biology,,,,,,
gnnd0zmo,Peter Neubauer,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,2708.805,536,5731,Technical University of Berlin,Biology,Technical University of Berlin,81290.016,DE,education,2959034,Physics,,,,,,
gnnd0zmo,Mirja Krause,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,3344.006,30,5383,Monash University,Biology,Monash University,114662.3,AU,education,7932120,Biology,,,,,,
gnnd0zmo,Maria Ruottinen,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,641.2204,12,210,University of Oulu,Biology,University of Oulu,71856.0,FI,education,2691840,Biology,,,,,,
gnnd0zmo,Monika Bollok,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,1244.8169,22,571,University of Oulu,Biology,University of Oulu,71856.0,FI,education,2691840,Biology,,,,,,
gnnd0zmo,Eija-Riitta Hämäläinen,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,1678.0736,17,709,University of Oulu,Chemistry,University of Oulu,71856.0,FI,education,2691840,Biology,,,,,,
gnnd0zmo,Antti Vasala,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,1290.3649,30,585,University of Oulu,Chemistry,University of Oulu,71856.0,FI,education,2691840,Biology,,,,,,
gnnd0zmo,Martin Kögler,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,857.746,27,448,VTT Technical Research Centre of Finland,Chemistry,VTT Technical Research Centre of Finland,77572.06,FI,nonprofit,1017960,Engineering,,,,,,
gnnd0zmo,Antje Neubauer,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,1310.7095,52,835,Etelä-Karjalan sosiaali ja terveyspiiri,Chemistry,,,,,,,,,,,,
gnnd0zmo,Johanna Myllyharju,Improved production of human type II procollagen in the yeast Pichia pastoris in shake flasks by a wireless-controlled fed-batch system,cc-by,2008-03-27,BMC Biotechnol,4194.6494,175,6672,Matrix Research,Biology,,,,,,,,,,,,
rl7sdzd7,Theo R Allnutt,Detection of genetically modified organisms (GMOs) using isothermal amplification of target DNA sequences,cc-by,2009-02-02,BMC Biotechnol,1306.537,21,716,Walter and Eliza Hall Institute of Medical Research,Biology,Walter and Eliza Hall Institute of Medical Research,130981.72,AU,nonprofit,2733047,Biology,,,,,,
rl7sdzd7,Maurizio La Mura,Detection of genetically modified organisms (GMOs) using isothermal amplification of target DNA sequences,cc-by,2009-02-02,BMC Biotechnol,1035.2217,7,426,DNA Electronics,Biology,DNA Electronics,4353.646,GB,company,6291,Physics,,,,,,
rl7sdzd7,Wayne Powell,Detection of genetically modified organisms (GMOs) using isothermal amplification of target DNA sequences,cc-by,2009-02-02,BMC Biotechnol,5269.26,641,20092,Scotland's Rural College,Biology,,,,,,,,,,,,
q75spbgv,Carmen Fernández-Becerra,Increased expression levels of the pvcrt-o and pvmdr1 genes in a patient with severe Plasmodium vivax malaria,cc-by,2009-04-02,Malar J,,,,,,,,,,,,,,,,,
q75spbgv,Maria Jesús Pinazo,Increased expression levels of the pvcrt-o and pvmdr1 genes in a patient with severe Plasmodium vivax malaria,cc-by,2009-04-02,Malar J,,,,,,,,,,,,,,,,,
q75spbgv,Ana González,Increased expression levels of the pvcrt-o and pvmdr1 genes in a patient with severe Plasmodium vivax malaria,cc-by,2009-04-02,Malar J,,,,,,,,,,,,,,,,,
q75spbgv,Joaquim Gascón,Increased expression levels of the pvcrt-o and pvmdr1 genes in a patient with severe Plasmodium vivax malaria,cc-by,2009-04-02,Malar J,,,,,,,,,,,,,,,,,
stgri6y6,Sebastian B Lucas,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,,,,,,,,,,,,,,,,,
stgri6y6,Paul C Divis,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,,,,,,,,,,,,,,,,,
stgri6y6,Patricia Chandran,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,,,,,,,,,,,,,,,,,
stgri6y6,Kum T Wong,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,,,,,,,,,,,,,,,,,
stgri6y6,Mohammad Zulkarnaen,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,675.6852,15,256,Universiti Malaysia Sarawak,Medicine,Universiti Malaysia Sarawak,29074.523,MY,education,130796,Biology,,,,,,
stgri6y6,Balbir Singh,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,3674.5154,819,7741,Universiti Malaysia Sarawak,Biology,Universiti Malaysia Sarawak,29074.523,MY,education,130796,Biology,,,,,,
stgri6y6,Sanjeev Krishna,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,4070.5696,300,10530,"St George's, University of London",Medicine,,,,,,,,,,,,
stgri6y6,Janet Cox-Singh,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,2220.489,52,2613,University of St Andrews,Medicine,University of St Andrews,85626.09,GB,education,2642607,Biology,,,,,,
q75spbgv,Pedro L Alonso,Increased expression levels of the pvcrt-o and pvmdr1 genes in a patient with severe Plasmodium vivax malaria,cc-by,2009-04-02,Malar J,4858.3384,932,17948,University of Barcelona,Biology,University of Barcelona,107376.24,ES,education,7880928,Biology,,,,,,
q75spbgv,Hernando A del Portillo,Increased expression levels of the pvcrt-o and pvmdr1 genes in a patient with severe Plasmodium vivax malaria,cc-by,2009-04-02,Malar J,5422.2046,175,12276,Institució Catalana de Recerca i Estudis Avançats,Biology,,,,,,,,,,,,
stgri6y6,Patricia Adem,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,1432.2593,33,1374,Memorial Sloan Kettering Cancer Center,Medicine,Memorial Sloan Kettering Cancer Center,338660.56,US,healthcare,15908558,Medicine,,,,,,
stgri6y6,Jessie Hiu,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,610.02637,9,172,Queen Elizabeth Hospital,Medicine,,,,,,,,,,,,
stgri6y6,Sherif R Zaki,Severe malaria - a case of fatal Plasmodium knowlesi infection with post-mortem findings: a case report,cc-by,2010-01-11,Malar J,7249.3247,548,28422,National Center for Emerging and Zoonotic Infectious Diseases,Medicine,National Center for Emerging and Zoonotic Infectious Diseases,39169.086,US,facility,192294,Medicine,,,,,,
zkudc8ww,Raphael Tze Chuen Lee,Mapping the sequence mutations of the 2009 H1N1 influenza A virus neuraminidase relative to drug and antibody binding sites,cc-by,2009-05-20,Biology Direct,,,,,,,,,,,,['1745-6150'],Biology Direct,Springer Science+Business Media,9433.434,28151,Biology
zkudc8ww,Fernanda L Sirota,Mapping the sequence mutations of the 2009 H1N1 influenza A virus neuraminidase relative to drug and antibody binding sites,cc-by,2009-05-20,Biology Direct,999.8186,30,518,"Agency for Science, Technology and Research",Biology,,,,,,,['1745-6150'],Biology Direct,Springer Science+Business Media,9433.434,28151,Biology
zkudc8ww,Sebastian Maurer-Stroh,Mapping the sequence mutations of the 2009 H1N1 influenza A virus neuraminidase relative to drug and antibody binding sites,cc-by,2009-05-20,Biology Direct,5239.3813,242,9566,National Centre for Infectious Diseases,Biology,National Centre for Infectious Diseases,15141.669,SG,healthcare,60063,Medicine,['1745-6150'],Biology Direct,Springer Science+Business Media,9433.434,28151,Biology
zkudc8ww,Jianmin Ma,Mapping the sequence mutations of the 2009 H1N1 influenza A virus neuraminidase relative to drug and antibody binding sites,cc-by,2009-05-20,Biology Direct,5593.919,881,23146,Hunan University,Chemistry,Hunan University,63267.008,CN,education,3379023,Physics,['1745-6150'],Biology Direct,Springer Science+Business Media,9433.434,28151,Biology
zkudc8ww,Frank Eisenhaber,Mapping the sequence mutations of the 2009 H1N1 influenza A virus neuraminidase relative to drug and antibody binding sites,cc-by,2009-05-20,Biology Direct,5559.008,256,13638,Nanyang Technological University,Biology,Nanyang Technological University,171245.16,SG,education,8884966,Physics,['1745-6150'],Biology Direct,Springer Science+Business Media,9433.434,28151,Biology
5z3s5pjl,Yun Jiang,The calculation of information and organismal complexity,cc-by,2010-10-12,Biology Direct,3701.7769,1133,14935,Jilin University,Biology,Jilin University,77318.17,CN,education,4184588,Physics,['1745-6150'],Biology Direct,Springer Science+Business Media,9433.434,28151,Biology
5z3s5pjl,Cunshuan Xu,The calculation of information and organismal complexity,cc-by,2010-10-12,Biology Direct,1582.0964,171,1118,Henan Normal University,Biology,Henan Normal University,42863.805,CN,education,625466,Physics,['1745-6150'],Biology Direct,Springer Science+Business Media,9433.434,28151,Biology
ke0tkpso,Hanan Balkhy,Avian influenza: The tip of the iceberg,cc-by,2008,Annals of Thoracic Medicine,,,,,,,,,,,,"['1817-1737', '1998-3557']",Annals of Thoracic Medicine,Medknow,5923.8325,9032,Medicine
t579ysgl,Sarah AL-Ghanem,Reading chest radiographs in the critically ill (Part II): Radiography of lung pathologies common in the ICU patient,cc-by,2009,Annals of Thoracic Medicine,,,,,,,,,,,,"['1817-1737', '1998-3557']",Annals of Thoracic Medicine,Medknow,5923.8325,9032,Medicine
g4puurhk,A H Akmal,Role of nitric oxide in management of acute respiratory distress syndrome,cc-by,2008,Annals of Thoracic Medicine,239.1522,2,55,Salmaniya Medical Complex,Psychology,Salmaniya Medical Complex,7810.421,BH,healthcare,11793,Medicine,"['1817-1737', '1998-3557']",Annals of Thoracic Medicine,Medknow,5923.8325,9032,Medicine
g4puurhk,Mohd Hasan,Role of nitric oxide in management of acute respiratory distress syndrome,cc-by,2008,Annals of Thoracic Medicine,2162.7834,557,3909,King Khalid University,Engineering,King Khalid University,32948.445,SA,education,262670,Biology,"['1817-1737', '1998-3557']",Annals of Thoracic Medicine,Medknow,5923.8325,9032,Medicine
t579ysgl,Ali Nawaz Khan,Reading chest radiographs in the critically ill (Part II): Radiography of lung pathologies common in the ICU patient,cc-by,2009,Annals of Thoracic Medicine,172.56213,1,15,Hubei Engineering University,Unknown,Hubei Engineering University,8188.267,CN,education,29125,Physics,"['1817-1737', '1998-3557']",Annals of Thoracic Medicine,Medknow,5923.8325,9032,Medicine
t579ysgl,Hamdan Al-Jahdali,Reading chest radiographs in the critically ill (Part II): Radiography of lung pathologies common in the ICU patient,cc-by,2009,Annals of Thoracic Medicine,2794.0464,180,2483,King Saud bin Abdulaziz University for Health Sciences,Medicine,King Saud bin Abdulaziz University for Health Sciences,43084.344,SA,education,204074,Medicine,"['1817-1737', '1998-3557']",Annals of Thoracic Medicine,Medknow,5923.8325,9032,Medicine
t579ysgl,Alaa Gouda,Reading chest radiographs in the critically ill (Part II): Radiography of lung pathologies common in the ICU patient,cc-by,2009,Annals of Thoracic Medicine,656.5905,23,212,King Abdulaziz Medical City,Medicine,King Abdulaziz Medical City,19085.2,SA,healthcare,71090,Medicine,"['1817-1737', '1998-3557']",Annals of Thoracic Medicine,Medknow,5923.8325,9032,Medicine
7s5b3lpn,Mark Mammel,A Microarray Based Approach for the Identification of Common Foodborne Viruses,cc-by-nc,2009-03-19,Open Virol J,,,,,,,,,,,,,,,,,
7s5b3lpn,Thomas A Cebula,A Microarray Based Approach for the Identification of Common Foodborne Viruses,cc-by-nc,2009-03-19,Open Virol J,3227.1426,96,6601,Johns Hopkins University,Biology,Johns Hopkins University,234877.5,US,education,14347543,Medicine,,,,,,
7s5b3lpn,Mobolanle Ayodeji,A Microarray Based Approach for the Identification of Common Foodborne Viruses,cc-by-nc,2009-03-19,Open Virol J,1271.4156,2,521,United States Food and Drug Administration,Genetics,United States Food and Drug Administration,80728.28,US,government,1053690,Biology,,,,,,
7s5b3lpn,Michael Kulka,A Microarray Based Approach for the Identification of Common Foodborne Viruses,cc-by-nc,2009-03-19,Open Virol J,972.48627,41,615,Center for Food Safety and Applied Nutrition,Chemistry,Center for Food Safety and Applied Nutrition,38119.6,US,facility,287553,Biology,,,,,,
7s5b3lpn,Biswendu B Goswami,A Microarray Based Approach for the Identification of Common Foodborne Viruses,cc-by-nc,2009-03-19,Open Virol J,1180.2814,24,464,Center for Food Safety and Applied Nutrition,Genetics,Center for Food Safety and Applied Nutrition,38119.6,US,facility,287553,Biology,,,,,,
7s5b3lpn,Scott A Jackson,A Microarray Based Approach for the Identification of Common Foodborne Viruses,cc-by-nc,2009-03-19,Open Virol J,4903.195,870,22095,Franklin College,Biology,Franklin College,10979.299,US,education,66933,Biology,,,,,,
7s5b3lpn,Isha Patel,A Microarray Based Approach for the Identification of Common Foodborne Viruses,cc-by-nc,2009-03-19,Open Virol J,1542.1755,206,1424,Marshall University,Medicine,Marshall University,17675.0,US,education,200336,Biology,,,,,,
wtsyzmo0,Ning Wei,HIV/AIDS prevention in China: A challenge for the new millennium,no-cc,2005-05-16,Environ Health Prev Med,,,,,,,,,,,,,,,,,
0jj9svwj,Deane Edward Neubauer,Globalization and emerging governance modalities,no-cc,2005-09-16,Environ Health Prev Med,,,,,,,,,,,,,,,,,
wtsyzmo0,Rui-Sheng Wang,HIV/AIDS prevention in China: A challenge for the new millennium,no-cc,2005-05-16,Environ Health Prev Med,2750.6155,336,5520,Harvard University,Biology,Harvard University,231899.52,US,education,38275850,Biology,,,,,,
dqp4lzqs,John R Herbold,Emerging zoonotic diseases: An opportunity to apply the concepts of nidality and one-medicine,no-cc,2005-09-16,Environ Health Prev Med,750.7092,31,334,The University of Texas at Austin,Medicine,The University of Texas at Austin,255174.03,US,education,14766107,Physics,,,,,,
wtsyzmo0,Derek R Smith,HIV/AIDS prevention in China: A challenge for the new millennium,no-cc,2005-05-16,Environ Health Prev Med,5775.036,1880,27908,James Cook University,Medicine,James Cook University,72526.23,AU,education,1527991,Biology,,,,,,
wtsyzmo0,Peter A Leggat,HIV/AIDS prevention in China: A challenge for the new millennium,no-cc,2005-05-16,Environ Health Prev Med,2516.768,454,3817,James Cook University,Medicine,James Cook University,72526.23,AU,education,1527991,Biology,,,,,,
1qo1krxv,Bruce A Wilcox,Disease ecology and the global emergence of zoonotic pathogens,no-cc,2005-09-16,Environ Health Prev Med,2278.198,150,3618,Mahidol University,Biology,Mahidol University,51790.332,TH,education,1260209,Biology,,,,,,
1qo1krxv,Duane J Gubler,Disease ecology and the global emergence of zoonotic pathogens,no-cc,2005-09-16,Environ Health Prev Med,7123.4497,387,23602,Partnership for Dengue Control,Biology,Partnership for Dengue Control,3682.365,FR,nonprofit,2273,Medicine,,,,,,
zm6a9brd,Mika Shigematsu,Clinical factors associated with severity in hospitalized children infected with avian influenza (H5N1),no-cc,2010-06-22,Environ Health Prev Med,8852.534,111,37343,National Institute of Infectious Diseases,Medicine,National Institute of Infectious Diseases,48677.17,JP,government,746975,Biology,,,,,,
zm6a9brd,Hiroyuki Furuya,Clinical factors associated with severity in hospitalized children infected with avian influenza (H5N1),no-cc,2010-06-22,Environ Health Prev Med,1550.4679,122,1357,Tokai University,Medicine,Tokai University,42631.58,JP,education,1104344,Biology,,,,,,
zm6a9brd,Shoji Kawachi,Clinical factors associated with severity in hospitalized children infected with avian influenza (H5N1),no-cc,2010-06-22,Environ Health Prev Med,1128.2852,54,586,Teikyo University,Medicine,Teikyo University,39078.625,JP,education,861581,Medicine,,,,,,
zm6a9brd,Kazuo Suzuki,Clinical factors associated with severity in hospitalized children infected with avian influenza (H5N1),no-cc,2010-06-22,Environ Health Prev Med,6105.2817,1644,25325,St. Vincent's Health System,Biology,,,,,,,,,,,,
zm6a9brd,Tetsu Watanabe,Clinical factors associated with severity in hospitalized children infected with avian influenza (H5N1),no-cc,2010-06-22,Environ Health Prev Med,3041.0664,481,4986,Yamagata University,Medicine,Yamagata University,40156.586,JP,education,961374,Biology,,,,,,
3gwm1c2f,Han Li,Regulated Ire1-dependent decay of messenger RNAs in mammalian cells,cc-by-nc-sa,2009-08-10,Journal of Cell Biology,,,,,,,,,,,,"['1540-8140', '0021-9525']",Journal of Cell Biology,Rockefeller University Press,82349.43,3131255,Biology
svn4e6w6,Christine Salaun,The intracellular dynamic of protein palmitoylation,cc-by-nc-sa,2010-12-27,Journal of Cell Biology,,,,,,,,,,,,"['1540-8140', '0021-9525']",Journal of Cell Biology,Rockefeller University Press,82349.43,3131255,Biology
3gwm1c2f,Julie Hollien,Regulated Ire1-dependent decay of messenger RNAs in mammalian cells,cc-by-nc-sa,2009-08-10,Journal of Cell Biology,2255.383,32,2119,University of Utah,Biology,University of Utah,128877.12,US,education,10885519,Biology,"['1540-8140', '0021-9525']",Journal of Cell Biology,Rockefeller University Press,82349.43,3131255,Biology
3gwm1c2f,Jonathan S Weissman,Regulated Ire1-dependent decay of messenger RNAs in mammalian cells,cc-by-nc-sa,2009-08-10,Journal of Cell Biology,9452.0,431,57230,Massachusetts Institute of Technology,Biology,Massachusetts Institute of Technology,250390.83,US,education,33337078,Physics,"['1540-8140', '0021-9525']",Journal of Cell Biology,Rockefeller University Press,82349.43,3131255,Biology
3gwm1c2f,Jonathan H Lin,Regulated Ire1-dependent decay of messenger RNAs in mammalian cells,cc-by-nc-sa,2009-08-10,Journal of Cell Biology,4158.1973,677,17399,Stanford Medicine,Biology,Stanford Medicine,20890.771,US,healthcare,152606,Medicine,"['1540-8140', '0021-9525']",Journal of Cell Biology,Rockefeller University Press,82349.43,3131255,Biology
3gwm1c2f,Nicole Stevens,Regulated Ire1-dependent decay of messenger RNAs in mammalian cells,cc-by-nc-sa,2009-08-10,Journal of Cell Biology,1039.4403,13,875,Seattle Genetics,Biology,Seattle Genetics,19851.676,US,company,139926,Biology,"['1540-8140', '0021-9525']",Journal of Cell Biology,Rockefeller University Press,82349.43,3131255,Biology
3gwm1c2f,Peter Walter,Regulated Ire1-dependent decay of messenger RNAs in mammalian cells,cc-by-nc-sa,2009-08-10,Journal of Cell Biology,6037.17,1694,42093,Bay Institute,Biology,,,,,,,"['1540-8140', '0021-9525']",Journal of Cell Biology,Rockefeller University Press,82349.43,3131255,Biology
svn4e6w6,Jennifer Greaves,The intracellular dynamic of protein palmitoylation,cc-by-nc-sa,2010-12-27,Journal of Cell Biology,1573.8159,45,1677,Coventry University,Biology,Coventry University,25890.588,GB,education,395894,Computer science,"['1540-8140', '0021-9525']",Journal of Cell Biology,Rockefeller University Press,82349.43,3131255,Biology
svn4e6w6,Luke H Chamberlain,The intracellular dynamic of protein palmitoylation,cc-by-nc-sa,2010-12-27,Journal of Cell Biology,2400.9338,81,3281,Strathclyde Institute of Pharmacy and Biomedical Sciences,Biochemistry,Strathclyde Institute of Pharmacy and Biomedical Sciences,42817.84,GB,,317617,Biology,"['1540-8140', '0021-9525']",Journal of Cell Biology,Rockefeller University Press,82349.43,3131255,Biology
wup6tig0,Yoon Hee Shim,Insertion/Deletion Polymorphism of Angiotensin Converting Enzyme Gene in Kawasaki Disease,cc-by-nc,2006-04-20,Journal of Korean Medical Science,,,,,,,,,,,,"['1598-6357', '1011-8934']",Journal of Korean Medical Science,Korean Academy of Medical Sciences,15539.359,104157,Medicine
wup6tig0,Hae Soon Kim,Insertion/Deletion Polymorphism of Angiotensin Converting Enzyme Gene in Kawasaki Disease,cc-by-nc,2006-04-20,Journal of Korean Medical Science,,,,,,,,,,,,"['1598-6357', '1011-8934']",Journal of Korean Medical Science,Korean Academy of Medical Sciences,15539.359,104157,Medicine
wup6tig0,Young Mi Hong,Insertion/Deletion Polymorphism of Angiotensin Converting Enzyme Gene in Kawasaki Disease,cc-by-nc,2006-04-20,Journal of Korean Medical Science,,,,,,,,,,,,"['1598-6357', '1011-8934']",Journal of Korean Medical Science,Korean Academy of Medical Sciences,15539.359,104157,Medicine
wup6tig0,Sejung Sohn,Insertion/Deletion Polymorphism of Angiotensin Converting Enzyme Gene in Kawasaki Disease,cc-by-nc,2006-04-20,Journal of Korean Medical Science,1403.9805,71,727,Ewha Womans University,Medicine,Ewha Womans University,84480.45,KR,education,1315917,Biology,"['1598-6357', '1011-8934']",Journal of Korean Medical Science,Korean Academy of Medical Sciences,15539.359,104157,Medicine
rlbodumk,Phillip C Cooley,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,D Roberts,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,V D Bakalov,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,S Bikmal,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,S Cantor,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,B J Golla,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,G Grubbs,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,C Hollingsworth,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,S Li,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,William Savage,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,D Simoni,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,E Solano,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,D Wagener,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,,,,,,,,,,,,,,,,,
rlbodumk,T Costandine,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,97.738075,1,5,Unknown,Relational database,,,,,,,,,,,,
rlbodumk,Y Qin,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,541.1013,20,389,Tulane University,Biology,Tulane University,90246.06,US,education,4060865,Biology,,,,,,
rlbodumk,L Ganapathi,The Model Repository of the Models of Infectious Disease Agent Study,cc-by,2008-07-10,IEEE Trans Inf Technol Biomed,622.42334,24,333,Indian Institute of Science Bangalore,Materials science,Indian Institute of Science Bangalore,93786.836,IN,education,2514405,Physics,,,,,,
xsjdy3yz,YuChun Zhu,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,,,,,,,,,,,,,,,,,
xsjdy3yz,Isaac Koranteng,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,,,,,,,,,,,,,,,,,
xsjdy3yz,YuMei Wei,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,,,,,,,,,,,,,,,,,
xsjdy3yz,Jonathan Greene,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,,,,,,,,,,,,,,,,,
xsjdy3yz,Cecilia Calhoun,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,,,,,,,,,,,,,,,,,
xsjdy3yz,Geraldine Ekpo,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,,,,,,,,,,,,,,,,,
xsjdy3yz,Megan Ryan,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,,,,,,,,,,,,,,,,,
xsjdy3yz,Frank Anderson,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,,,,,,,,,,,,,,,,,
xsjdy3yz,Cheryl A Moyer,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,2504.7344,187,3597,University of Michigan–Ann Arbor,Medicine,,,,,,,,,,,,
xsjdy3yz,Yasmin Elsayed,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,272.42154,5,40,University of Michigan–Ann Arbor,Genetics,,,,,,,,,,,,
xsjdy3yz,Megan Beems,"Optimism/pessimism and health-related quality of life during pregnancy across three continents: a matched cohort study in China, Ghana, and the United States",cc-by,2009-09-01,BMC Pregnancy Childbirth,1175.8607,54,528,University of Michigan–Ann Arbor,Medicine,,,,,,,,,,,,
